participant_ID,program_ID,rm_engagement,gender_female,urm,pre_interest,negative_affect,post_science_interest,post_science_competence_beliefs,post_science_utility_value,post_mathematics_interest,post_mathematics_competence_beliefs,post_mathematics_utility_value,post_engineering_interest,post_engineering_competence_beliefs,post_engineering_utility_value,post_future_job_work_science_computer,post_future_job_use_science_math,post_future_job_become_STEM,post_interest,overall_post_competence_beliefs,overall_post_utility_value,program_name,rownum
1010,1,2.75,0,1,3,3,2.6666666666666665,3.3333333333333335,3,3,3,3,3,3,3,3,3,3,NA,3.3333333333333335,3,Boston - Dorchester House,11
1010,1,3,0,1,3,3,2.6666666666666665,3.3333333333333335,3,3,3,3,3,3,3,3,3,3,NA,3.3333333333333335,3,Boston - Dorchester House,12
2012,2,2.5,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,1,2.3333333333333335,2,Boston - Mathpower,1
2012,2,3.5,1,1,1,2.5,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,2
2012,2,1.75,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,3
2012,2,2,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,4
2012,2,1.75,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,5
2012,2,3.25,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,6
2012,2,2.25,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,7
2012,2,2.5,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,8
2012,2,3.75,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,9
2012,2,2.5,1,1,1,2.5,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,10
2012,2,2.25,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,11
2012,2,1.75,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,12
2012,2,2,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,13
2012,2,1.5,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,14
2012,2,2.25,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,15
2012,2,2.25,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,16
2012,2,1.75,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,17
2012,2,2.5,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,18
2012,2,2.75,1,1,1,2.5,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,19
2012,2,2.75,1,1,1,1,NA,NA,NA,1,2.3333333333333335,2,NA,NA,NA,3,1,1,NA,2.3333333333333335,2,Boston - Mathpower,20
2013,2,2.25,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,1
2013,2,1.5,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,2
2013,2,1.75,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,3
2013,2,1,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,4
2013,2,2.5,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,5
2013,2,2,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,6
2013,2,1.5,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,7
2013,2,1.75,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,8
2013,2,1.5,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,9
2013,2,2.5,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,10
2013,2,1,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,11
2013,2,1.75,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,12
2014,2,2,1,1,1.6666666666666667,2.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,2.3333333333333335,3,3.2,Boston - Mathpower,1
2014,2,2.5,1,1,1.6666666666666667,2,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,2
2014,2,2.5,1,1,1.6666666666666667,1.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,3
2014,2,3.75,1,1,1.6666666666666667,3.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,4
2014,2,1.75,1,1,1.6666666666666667,3.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,5
2014,2,3,1,1,1.6666666666666667,3,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,6
2014,2,2.75,1,1,1.6666666666666667,2.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,7
2014,2,3,1,1,1.6666666666666667,3,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,8
2014,2,3,1,1,1.6666666666666667,2.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,9
2014,2,3,1,1,1.6666666666666667,3,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,10
2014,2,2.5,1,1,1.6666666666666667,2,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,11
2014,2,3.25,1,1,1.6666666666666667,2,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,12
2014,2,3,1,1,1.6666666666666667,3,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,13
2014,2,2.75,1,1,1.6666666666666667,3,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,14
2014,2,3,1,1,1.6666666666666667,2.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,15
2014,2,3.25,1,1,1.6666666666666667,3.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,16
2014,2,2.5,1,1,1.6666666666666667,2.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,17
2014,2,2.5,1,1,1.6666666666666667,3.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,18
2014,2,2.5,1,1,1.6666666666666667,2.5,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,19
2014,2,3,1,1,1.6666666666666667,3,NA,NA,NA,2.3333333333333335,3,3.2,NA,NA,NA,3,2,2,NA,3,3.2,Boston - Mathpower,20
2015,2,3.5,0,1,2,1,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,2,3,4,Boston - Mathpower,1
2015,2,3.25,0,1,2,2,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,2
2015,2,3.5,0,1,2,2,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,3
2015,2,3.25,0,1,2,1.5,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,4
2015,2,4,0,1,2,1.5,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,5
2015,2,3,0,1,2,1,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,6
2015,2,3.5,0,1,2,1,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,7
2015,2,3.5,0,1,2,1,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,8
2015,2,3,0,1,2,2,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,9
2015,2,3,0,1,2,1,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,10
2015,2,3.25,0,1,2,4,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,11
2015,2,4,0,1,2,1,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,12
2015,2,3.5,0,1,2,1,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,13
2015,2,3.75,0,1,2,1,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,14
2015,2,3.75,0,1,2,1.5,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,15
2015,2,3,0,1,2,1,NA,NA,NA,2,3,4,NA,NA,NA,4,4,4,NA,3,4,Boston - Mathpower,16
2018,2,1.75,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,2.3333333333333335,3.3333333333333335,3.6,Boston - Mathpower,1
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,2
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,3
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,4
2018,2,1,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,5
2018,2,2.5,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,6
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,7
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,8
2018,2,2.5,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,9
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,10
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,11
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,12
2018,2,2.5,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,13
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,14
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,15
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,16
2018,2,2.25,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,17
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,18
2018,2,1.25,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,19
2018,2,1.75,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,20
2018,2,1.75,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,21
2018,2,2.25,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,22
2018,2,1.5,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,23
2018,2,2,1,0,3,1,NA,NA,NA,2.3333333333333335,3.3333333333333335,3.6,NA,NA,NA,1,1,1,NA,3.3333333333333335,3.6,Boston - Mathpower,24
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,2.6666666666666665,3,3.6,Boston - Mathpower,1
2019,2,3,1,1,2.3333333333333335,3,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,2
2019,2,2.25,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,3
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,4
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,5
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,6
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,7
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,8
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,9
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,10
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,11
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,12
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,13
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,14
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,15
2019,2,2.25,1,1,2.3333333333333335,2.5,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,16
2019,2,1.75,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,17
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,18
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,19
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,20
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,21
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,22
2019,2,2,1,1,2.3333333333333335,2,NA,NA,NA,2.6666666666666665,3,3.6,NA,NA,NA,4,4,4,NA,3,3.6,Boston - Mathpower,23
2020,2,2.25,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,1
2020,2,2.5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,2
2020,2,1.75,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,3
2020,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,4
2020,2,2.25,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,5
2020,2,1.5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,6
2020,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boston - Mathpower,7
2021,2,2,1,1,1,2,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,1.6666666666666667,3,3.4,Boston - Mathpower,1
2021,2,2,1,1,1,2,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,2
2021,2,2.25,1,1,1,2.5,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,3
2021,2,3,1,1,1,2.5,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,4
2021,2,2.75,1,1,1,2,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,5
2021,2,2.25,1,1,1,3,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,6
2021,2,2.5,1,1,1,2,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,7
2021,2,2.5,1,1,1,3.5,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,8
2021,2,3,1,1,1,3.5,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,9
2021,2,2,1,1,1,2,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,10
2021,2,2.25,1,1,1,2.5,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,11
2021,2,2.5,1,1,1,3,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,12
2021,2,2.75,1,1,1,3.5,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,13
2021,2,2.25,1,1,1,2.5,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,14
2021,2,2.25,1,1,1,4,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,15
2021,2,1.75,1,1,1,2.5,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,16
2021,2,2.5,1,1,1,3,NA,NA,NA,1.6666666666666667,3,3.4,NA,NA,NA,3,3,3,NA,3,3.4,Boston - Mathpower,17
2022,2,2.5,1,1,3,1.5,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,3,3.6666666666666665,3.8,Boston - Mathpower,1
2022,2,3.5,1,1,3,2,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,2
2022,2,3,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,3
2022,2,2.5,1,1,3,1.5,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,4
2022,2,2.25,1,1,3,2.5,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,5
2022,2,2,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,6
2022,2,3,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,7
2022,2,2.75,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,8
2022,2,2.25,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,9
2022,2,2.5,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,10
2022,2,3,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,11
2022,2,2.75,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,12
2022,2,2.25,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,13
2022,2,2.25,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,14
2022,2,2.25,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,15
2022,2,2.25,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,16
2022,2,2.25,1,1,3,1.5,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,17
2022,2,1.5,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,18
2022,2,2.25,1,1,3,1,NA,NA,NA,3,3.6666666666666665,3.8,NA,NA,NA,2,4,2,NA,3.6666666666666665,3.8,Boston - Mathpower,19
2023,2,1.5,1,1,1,1.5,NA,NA,NA,1.3333333333333333,3,2.2,NA,NA,NA,4,4,3,1.3333333333333333,3,2.2,Boston - Mathpower,1
2023,2,1.5,1,1,1,4,NA,NA,NA,1.3333333333333333,3,2.2,NA,NA,NA,4,4,3,NA,3,2.2,Boston - Mathpower,2
2023,2,2.75,1,1,1,1,NA,NA,NA,1.3333333333333333,3,2.2,NA,NA,NA,4,4,3,NA,3,2.2,Boston - Mathpower,3
2023,2,1.25,1,1,1,3,NA,NA,NA,1.3333333333333333,3,2.2,NA,NA,NA,4,4,3,NA,3,2.2,Boston - Mathpower,4
2025,2,3.25,1,1,2,1,NA,NA,NA,2.3333333333333335,3.6666666666666665,3.6,NA,NA,NA,2,3,2,2.3333333333333335,3.6666666666666665,3.6,Boston - Mathpower,1
2025,2,2.75,1,1,2,1.5,NA,NA,NA,2.3333333333333335,3.6666666666666665,3.6,NA,NA,NA,2,3,2,NA,3.6666666666666665,3.6,Boston - Mathpower,2
2025,2,3.25,1,1,2,1,NA,NA,NA,2.3333333333333335,3.6666666666666665,3.6,NA,NA,NA,2,3,2,NA,3.6666666666666665,3.6,Boston - Mathpower,3
2025,2,4,1,1,2,2,NA,NA,NA,2.3333333333333335,3.6666666666666665,3.6,NA,NA,NA,2,3,2,NA,3.6666666666666665,3.6,Boston - Mathpower,4
2025,2,3.5,1,1,2,1,NA,NA,NA,2.3333333333333335,3.6666666666666665,3.6,NA,NA,NA,2,3,2,NA,3.6666666666666665,3.6,Boston - Mathpower,5
2025,2,3.5,1,1,2,1,NA,NA,NA,2.3333333333333335,3.6666666666666665,3.6,NA,NA,NA,2,3,2,NA,3.6666666666666665,3.6,Boston - Mathpower,6
